word,frequency,rank
cad,68,143.0
mucur,6,
kirşehi,3,
r,47,235.0
hale,442,8.0
konusu,87,94.0
yapım,49,222.0
işinin,4,
niteliği,23,504.0
türü,44,253.0
miktarı,31,361.0
osb,6,
alanına,4,
ait,104,73.0
yg,3,
ag,3,
elektrik,25,465.0
şebekesi,10,
yapım,49,222.0
şi,67,146.0
b,218,19.0
yapılacağı,40,284.0
yer,175,27.0
mucur,6,
kirşehi,3,
r,47,235.0
c,141,38.0
şe,16,683.0
başlama,21,539.0
tarihi,97,78.0
sözleşmenin,12,872.0
noterce,4,
tescil,2,
edildiği,5,
günden,2,
itibaren,58,181.0
en,205,21.0
geç,26,446.0
beş,32,352.0
gün,69,139.0
içinde,58,181.0
yer,175,27.0
teslimi,7,
yapılarak,10,
işe,19,585.0
başlanacaktır,3,
şin,19,585.0
süresi,69,139.0
tarihine,15,723.0
kadar,131,46.0
tamamlanacaktır,2,
e,172,28.0
keşif,8,
bedeli,112,61.0
tedaş,1,
b,218,19.0
f,52,202.0
ile,490,7.0
tl,311,10.0
f,52,202.0
geçici,137,41.0
teminatı,11,945.0
tl,311,10.0
halenin,33,338.0
yapılacağı,40,284.0
yer,175,27.0
sanayi,75,114.0
teknoloji,7,
bakanlığı,95,82.0
yeni,59,177.0
hizmet,72,126.0
binası,23,504.0
mustafa,14,771.0
kemal,10,
mah,66,151.0
dumlupınar,8,
bulvarı,19,585.0
eskişehir,11,
yolu,15,723.0
cad,68,143.0
kat,60,174.0
nolu,109,64.0
toplantı,27,423.0
salonu,20,562.0
çankaya,19,585.0
ankara,106,67.0
b,218,19.0
tarihi,97,78.0
saati,44,253.0
saat,96,80.0
haleye,113,59.0
katılabilme,10,
şartları,24,485.0
istenilen,32,352.0
belgeler,116,56.0
ile,490,7.0
yeterlik,27,423.0
değerlendirmesinde,8,
uygulanacak,24,485.0
kriterler,20,562.0
steklilerin,22,523.0
ihaleye,135,42.0
katılabilmeleri,12,872.0
için,293,12.0
aşağıda,76,111.0
sayılan,17,644.0
belgeleri,67,146.0
teklifleri,22,523.0
kapsamında,47,235.0
sunmaları,12,872.0
gerekir,29,398.0
tebligat,33,338.0
için,293,12.0
adres,51,207.0
beyanı,16,683.0
ayrıca,20,562.0
irtibat,8,
için,293,12.0
telefon,37,304.0
numarası,51,207.0
faks,32,352.0
numarası,51,207.0
ile,490,7.0
varsa,18,613.0
elektronik,50,212.0
posta,86,96.0
adresini,2,
uyruğunu,2,
tc,10,
kimlik,30,378.0
numarasını,10,
vergi,36,316.0
kimlik,30,378.0
numarasını,10,
içeren,16,683.0
hale,442,8.0
komisyonu,24,485.0
başkanlığına,15,723.0
hitaben,5,
yazılacak,2,
başvuru,158,31.0
mektubu,53,199.0
b,218,19.0
mesleki,25,465.0
teknik,37,304.0
yeterliğe,12,872.0
lişkin,27,423.0
belgeler,116,56.0
mevzuat,25,465.0
gereği,25,465.0
kayıtlı,67,146.0
olunan,8,
ticaret,152,32.0
veya,648,6.0
sanayi,75,114.0
odası,65,154.0
ya,68,143.0
da,133,45.0
esnaf,9,
sanatkar,2,
odası,65,154.0
veya,648,6.0
ilgili,128,49.0
meslek,46,244.0
odası,65,154.0
belgesi,149,33.0
teklif,311,10.0
vermeye,17,644.0
yetkili,37,304.0
olunduğunu,2,
gösteren,50,212.0
mza,23,504.0
beyannamesi,75,114.0
veya,648,6.0
mza,23,504.0
sirküleri,41,277.0
vekaleten,18,613.0
ihaleye,135,42.0
katılma,18,613.0
halinde,170,29.0
istekli,38,300.0
adına,50,212.0
katılan,14,771.0
kişiye,3,
ait,104,73.0
noter,144,36.0
tasdikli,105,71.0
vekaletname,8,
ile,490,7.0
noter,144,36.0
tasdikli,105,71.0
mza,23,504.0
beyannamesi,75,114.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
ş,181,25.0
deneyim,27,423.0
belgesi,149,33.0
steklinin,26,446.0
yapım,49,222.0
şleri,85,100.0
haleleri,13,810.0
uygulama,74,118.0
yönetmeliğinde,7,
yazılı,41,277.0
esas,43,261.0
usullere,2,
uygun,106,67.0
olarak,178,26.0
kamu,71,131.0
veya,648,6.0
özel,63,160.0
sektöre,2,
bedel,43,261.0
içeren,16,683.0
tek,10,
bir,233,17.0
sözleşme,33,338.0
kapsamında,47,235.0
taahhüt,19,585.0
edilen,125,52.0
ihale,247,15.0
konusu,87,94.0
iş,138,40.0
veya,648,6.0
benzer,20,562.0
işlere,12,872.0
ilişkin,89,92.0
olarak,178,26.0
idarece,5,
kusursuz,3,
kabul,91,86.0
edilecek,22,523.0
şekilde,33,338.0
gerçekleştirildiğini,2,
veya,648,6.0
denetlendiğini,2,
veyahut,3,
yönetildiğini,2,
gösteren,50,212.0
istekli,38,300.0
tarafından,112,61.0
teklif,311,10.0
edilen,125,52.0
bedelin,43,261.0
en,205,21.0
az,169,30.0
oranında,29,398.0
ihale,247,15.0
konusu,87,94.0
iş,138,40.0
veya,648,6.0
benzer,20,562.0
bir,233,17.0
işle,2,
ilgili,128,49.0
ş,181,25.0
deneyim,27,423.0
belgesinin,37,304.0
bu,244,16.0
iş,138,40.0
deneyim,27,423.0
belgesini,12,872.0
tevsik,19,585.0
amacıyla,4,
belge,135,42.0
vermeye,17,644.0
yetkili,37,304.0
kurum,11,945.0
veya,648,6.0
kuruluşa,2,
ibraz,57,185.0
edilen,125,52.0
diğer,63,160.0
belgelerin,52,202.0
aslı,73,122.0
veya,648,6.0
noter,144,36.0
tasdikli,105,71.0
örneklerinin,2,
sunulması,23,504.0
gerekmektedir,84,103.0
ş,181,25.0
deneyiminde,1,
değerlendirilecek,1,
benzer,20,562.0
işler,9,
havai,1,
veya,648,6.0
yer,175,27.0
altı,13,810.0
kablolu,1,
enh,1,
trafo,1,
indirici,1,
dağıtım,8,
merkezi,33,338.0
şalt,1,
tesisleri,3,
og,1,
kompanzasyon,1,
tesisleri,3,
dağıtım,8,
veya,648,6.0
harici,1,
aydınlatma,8,
şebekesi,10,
yapımı,3,
işleridir,2,
ş,181,25.0
deneyim,27,423.0
belgesi,149,33.0
yerine,14,771.0
diplomalarını,2,
sunmak,11,945.0
suretiyle,36,316.0
ihaleye,135,42.0
girecek,6,
olan,119,54.0
mühendis,13,810.0
mimarlar,2,
için,293,12.0
yapım,49,222.0
şleri,85,100.0
haleleri,13,810.0
uygulama,74,118.0
yönetmeliğinin,13,810.0
maddesi,107,66.0
kapsamında,47,235.0
değerlendirilmek,2,
üzere,130,48.0
elektrik,25,465.0
elektrik,25,465.0
elektronik,50,212.0
mühendisliği,65,154.0
bölümleri,10,
ihale,247,15.0
konusu,87,94.0
iş,138,40.0
veya,648,6.0
benzer,20,562.0
işe,19,585.0
denk,6,
sayılacaktır,10,
bu,244,16.0
istekliler,25,465.0
yapım,49,222.0
şleri,85,100.0
haleleri,13,810.0
uygulama,74,118.0
yönetmeliğinin,13,810.0
maddesinde,36,316.0
belirtilen,210,20.0
gerekli,19,585.0
belgeleri,67,146.0
sunmak,11,945.0
zorundadır,12,872.0
dari,40,284.0
şartnamede,24,485.0
belirtilen,210,20.0
yapı,229,18.0
araçları,3,
teknik,37,304.0
personele,2,
ait,104,73.0
taahhütname,12,872.0
c,141,38.0
ekonomik,22,523.0
mali,55,194.0
yeterliğe,12,872.0
lişkin,27,423.0
belgeler,116,56.0
keşif,8,
bedelinin,29,398.0
en,205,21.0
az,169,30.0
si,31,361.0
oranında,29,398.0
bankalar,6,
nezdindeki,2,
kullanılmamış,6,
nakit,16,683.0
kredisini,5,
aynı,55,194.0
oranda,10,
kullanılmamış,6,
teminat,148,34.0
kredisini,5,
gösterir,54,197.0
ilk,34,330.0
ilan,86,96.0
tarihinden,73,122.0
sonra,50,212.0
bankalardan,2,
alınacak,31,361.0
belge,135,42.0
tüzel,199,22.0
kişi,65,154.0
tarafından,112,61.0
iş,138,40.0
deneyimini,17,644.0
göstermek,20,562.0
üzere,130,48.0
kullanılan,4,
belgenin,20,562.0
tüzel,199,22.0
kişiliğin,76,111.0
yarısından,13,810.0
fazla,39,293.0
hissesine,16,683.0
sahip,91,86.0
kanuna,6,
göre,109,64.0
yapılacak,94,83.0
ihalelere,7,
ilişkin,89,92.0
sözleşmelerin,5,
yürütülmesi,8,
konusunda,8,
temsile,14,771.0
yönetime,5,
yetkili,37,304.0
olan,119,54.0
ortağına,13,810.0
ait,104,73.0
olması,146,35.0
halinde,170,29.0
ticaret,152,32.0
sanayi,75,114.0
odası,65,154.0
ticaret,152,32.0
odası,65,154.0
bünyesinde,16,683.0
bulunan,88,93.0
ticaret,152,32.0
sicili,6,
müdürlükleri,4,
veya,648,6.0
yeminli,17,644.0
mali,55,194.0
müşavir,30,378.0
ya,68,143.0
da,133,45.0
serbest,15,723.0
muhasebeci,15,723.0
mali,55,194.0
müşavir,30,378.0
tarafından,112,61.0
ilk,34,330.0
ilan,86,96.0
tarihinden,73,122.0
sonra,50,212.0
düzenlenen,30,378.0
düzenlendiği,11,945.0
tarihten,15,723.0
geriye,17,644.0
doğru,16,683.0
son,113,59.0
bir,233,17.0
yıldır,15,723.0
kesintisiz,11,945.0
olarak,178,26.0
bu,244,16.0
şartların,6,
korunduğunu,11,945.0
gösteren,50,212.0
standart,22,523.0
forma,21,539.0
uygun,106,67.0
belge,135,42.0
e,172,28.0
tüzel,199,22.0
kişi,65,154.0
tarafından,112,61.0
iş,138,40.0
deneyimini,17,644.0
göstermek,20,562.0
üzere,130,48.0
en,205,21.0
az,169,30.0
beş,32,352.0
yıldır,15,723.0
en,205,21.0
az,169,30.0
veya,648,6.0
daha,22,523.0
fazla,39,293.0
hissesine,16,683.0
sahip,91,86.0
mimar,16,683.0
veya,648,6.0
mühendis,13,810.0
ortağının,2,
mezuniyet,23,504.0
belgesinin,37,304.0
sunulması,23,504.0
durumunda,28,409.0
ticaret,152,32.0
sanayi,75,114.0
odası,65,154.0
ticaret,152,32.0
odası,65,154.0
bünyesinde,16,683.0
bulunan,88,93.0
ticaret,152,32.0
sicil,141,38.0
memurlukları,10,
veya,648,6.0
yeminli,17,644.0
mali,55,194.0
müşavir,30,378.0
ya,68,143.0
da,133,45.0
serbest,15,723.0
muhasebeci,15,723.0
mali,55,194.0
müşavir,30,378.0
tarafından,112,61.0
ilk,34,330.0
ilan,86,96.0
tarihinden,73,122.0
sonra,50,212.0
düzenlenen,30,378.0
düzenlendiği,11,945.0
tarihten,15,723.0
geriye,17,644.0
doğru,16,683.0
son,113,59.0
beş,32,352.0
yıldır,15,723.0
kesintisiz,11,945.0
olarak,178,26.0
bu,244,16.0
şartın,10,
korunduğunu,11,945.0
gösteren,50,212.0
belge,135,42.0
f,52,202.0
kanun,45,250.0
kapsamındaki,15,723.0
idarelere,10,
taahhüt,19,585.0
edilenler,11,945.0
dışında,30,378.0
yurt,31,361.0
dışında,30,378.0
gerçekleştirilen,14,771.0
işler,9,
için,293,12.0
düzenlenen,30,378.0
iş,138,40.0
bitirme,4,
belgesinin,37,304.0
tarihli,103,75.0
sayılı,340,9.0
türk,62,164.0
ticaret,152,32.0
kanununun,47,235.0
inci,94,83.0
maddesinin,52,202.0
ikinci,10,
fıkrası,20,562.0
gereğince,59,177.0
pay,7,
çoğunluğuna,6,
dayanarak,6,
kurulan,8,
şirketler,11,945.0
topluluğu,10,
ilişkisi,10,
içinde,58,181.0
kullanılması,10,
halinde,170,29.0
bu,244,16.0
hukuki,6,
ilişkiyi,6,
bu,244,16.0
ilişkinin,6,
süresini,7,
tevsik,19,585.0
eden,39,293.0
belge,135,42.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
g,51,207.0
ortağı,31,361.0
olduğu,43,261.0
veya,648,6.0
hissedarı,2,
bulunduğu,50,212.0
tüzel,199,22.0
kişiliklere,2,
ilişkin,89,92.0
beyanname,3,
h,49,222.0
keşif,8,
bedelinin,29,398.0
ü,16,683.0
oranında,29,398.0
dari,40,284.0
şartnamede,24,485.0
belirlenen,14,771.0
niteliklere,5,
ekindeki,3,
form,6,
örneğine,4,
uygun,106,67.0
olarak,178,26.0
müteşebbis,10,
heyet,9,
başkanlığımız,3,
adına,50,212.0
alınacak,31,361.0
geçici,137,41.0
teminat,148,34.0
son,113,59.0
beş,32,352.0
yılda,10,
bitirilen,5,
işlere,12,872.0
ait,104,73.0
taahhüt,19,585.0
bildirimi,6,
j,12,872.0
hale,442,8.0
dokümanının,20,562.0
satın,91,86.0
alındığına,15,723.0
dair,126,51.0
belge,135,42.0
k,62,164.0
ç,43,261.0
zarf,39,293.0
şekli,23,504.0
içeriği,11,945.0
idari,62,164.0
şartnamede,24,485.0
belirlenen,14,771.0
esaslara,17,644.0
ekindeki,3,
form,6,
örneğine,4,
uygun,106,67.0
olarak,178,26.0
hazırlanacak,4,
kapalı,72,126.0
zarf,39,293.0
içerisinde,104,73.0
teklif,311,10.0
mektubunu,13,810.0
içeren,16,683.0
iç,19,585.0
zarf,39,293.0
kapalı,72,126.0
zarf,39,293.0
içerisinde,104,73.0
teklif,311,10.0
mektubunu,13,810.0
içeren,16,683.0
iç,19,585.0
zarf,39,293.0
da,133,45.0
dahil,11,945.0
olmak,279,13.0
üzere,130,48.0
ihaleye,135,42.0
katılabilme,10,
şartı,12,872.0
olarak,178,26.0
yukarıda,49,222.0
istenilen,32,352.0
bütün,12,872.0
belgeler,116,56.0
dış,27,423.0
zarfa,7,
konularak,3,
oluşturulacak,2,
teklif,311,10.0
dosyasının,10,
en,205,21.0
geç,26,446.0
ihale,247,15.0
günü,72,126.0
saat,96,80.0
kadar,131,46.0
sanayi,75,114.0
teknoloji,7,
bakanlığı,95,82.0
yeni,59,177.0
hizmet,72,126.0
binası,23,504.0
mustafa,14,771.0
kemal,10,
mah,66,151.0
dumlupınar,8,
bulvarı,19,585.0
eskişehir,11,
yolu,15,723.0
cad,68,143.0
kat,60,174.0
nolu,109,64.0
odasına,9,
verilebileceği,12,872.0
gibi,33,338.0
iadeli,27,423.0
taahhütlü,29,398.0
posta,86,96.0
vasıtasıyla,8,
da,133,45.0
gönderilebilir,12,872.0
belirtilen,210,20.0
gün,69,139.0
saatten,8,
sonra,50,212.0
teslim,71,131.0
edilen,125,52.0
veya,648,6.0
postadaki,23,504.0
gecikmeler,29,398.0
nedeniyle,7,
ulaşmayan,13,810.0
teklifler,64,158.0
dikkate,30,378.0
alınmaz,17,644.0
steklilerce,2,
sunulacak,7,
türkçe,11,
dışındaki,11,945.0
belgelerin,52,202.0
idari,62,164.0
şartnamenin,21,539.0
uncu,8,
maddesinde,36,316.0
belirtilen,210,20.0
niteliklere,5,
uygun,106,67.0
olarak,178,26.0
sunulması,23,504.0
gerekir,29,398.0
steklilerin,22,523.0
gerçek,71,131.0
veya,648,6.0
tüzel,199,22.0
kişi,65,154.0
olması,146,35.0
zorunludur,61,169.0
ortak,72,126.0
girişim,41,277.0
iş,138,40.0
ortaklığı,31,361.0
veya,648,6.0
konsorsiyum,7,
kabul,91,86.0
edilmez,15,723.0
haleye,113,59.0
sadece,9,
yerli,34,330.0
istekliler,25,465.0
katılabilecektir,6,
hale,442,8.0
dokümanı,27,423.0
sanayi,75,114.0
teknoloji,7,
bakanlığı,95,82.0
yeni,59,177.0
hizmet,72,126.0
binası,23,504.0
mustafa,14,771.0
kemal,10,
mah,66,151.0
dumlupınar,8,
bulvarı,19,585.0
eskişehir,11,
yolu,15,723.0
cad,68,143.0
kat,60,174.0
nolu,109,64.0
odasında,4,
veya,648,6.0
mucur,6,
organize,8,
sanayi,75,114.0
bölgesi,12,872.0
müteşebbis,10,
heyet,9,
başkanlığının,4,
yenice,2,
mah,66,151.0
milli,18,613.0
egemenlik,2,
cad,68,143.0
mucur,6,
kirşehi,3,
r,47,235.0
adreslerinde,2,
görülebilir,28,409.0
veya,648,6.0
tl,311,10.0
karşılığı,14,771.0
sanayi,75,114.0
teknoloji,7,
bakanlığı,95,82.0
yeni,59,177.0
hizmet,72,126.0
binası,23,504.0
mustafa,14,771.0
kemal,10,
mah,66,151.0
dumlupınar,8,
bulvarı,19,585.0
eskişehir,11,
yolu,15,723.0
cad,68,143.0
kat,60,174.0
nolu,109,64.0
odasından,24,485.0
temin,66,151.0
edilebilir,44,253.0
haleye,113,59.0
teklif,311,10.0
verecek,25,465.0
olanların,20,562.0
ihale,247,15.0
dokümanını,21,539.0
satın,91,86.0
almaları,22,523.0
zorunludur,61,169.0
stekliler,58,181.0
tekliflerini,17,644.0
birim,37,304.0
fiyatların,13,810.0
biri,9,
için,293,12.0
geçerli,15,723.0
olmak,279,13.0
üzere,130,48.0
işin,16,683.0
tümüne,5,
indirim,7,
vermek,6,
suretiyle,36,316.0
birim,37,304.0
fiyat,40,284.0
esası,4,
üzerinden,76,111.0
vereceklerdir,30,378.0
hale,442,8.0
sonucu,29,398.0
üzerine,20,562.0
ihale,247,15.0
yapılan,59,177.0
istekli,38,300.0
ile,490,7.0
keşif,8,
bedeline,4,
teklif,311,10.0
edilen,125,52.0
indirim,7,
oranının,4,
uygulanması,9,
sonucu,29,398.0
bulunan,88,93.0
toplam,36,316.0
sözleşme,33,338.0
bedeli,112,61.0
üzerinden,76,111.0
birim,37,304.0
fiyat,40,284.0
esaslı,2,
sözleşme,33,338.0
düzenlenecektir,3,
verilen,40,284.0
tekliflerin,37,304.0
geçerlik,3,
süresi,69,139.0
ihale,247,15.0
tarihinden,73,122.0
itibaren,58,181.0
en,205,21.0
az,169,30.0
altmış,4,
takvim,21,539.0
günü,72,126.0
olmalıdır,16,683.0
kdv,25,465.0
uygulaması,4,
tarihli,103,75.0
sayılı,340,9.0
katma,3,
değer,5,
vergisi,4,
kanunu,97,78.0
ikincil,4,
mevzuatı,23,504.0
uyarınca,78,108.0
yapılır,15,723.0
stisnalardan,2,
kaynaklanan,8,
iade,8,
talepleri,2,
hazine,8,
maliye,12,872.0
bakanlığınca,2,
konuyla,2,
ilgili,128,49.0
yayımlanan,20,562.0
ikincil,4,
mevzuat,25,465.0
doğrultusunda,50,212.0
değerlendirilir,3,
müteşebbis,10,
heyetimiz,1,
kamu,71,131.0
hale,442,8.0
kanununa,18,613.0
tabi,28,409.0
değildir,22,523.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
gayri,5,
menkul,3,
satiş,4,
halesi,6,
lani,44,253.0
uşak,11,
belediye,128,49.0
başkanlığından,57,185.0
mülkiyeti,18,613.0
belediyemize,20,562.0
ait,104,73.0
aşağıda,76,111.0
adresi,86,96.0
türü,44,253.0
paftası,5,
ada,68,143.0
parselleri,2,
bağımsız,30,378.0
bölümleri,10,
m²,62,164.0
leri,5,
belirtilen,210,20.0
taşınmaz,39,293.0
sayılı,340,9.0
devlet,105,71.0
hale,442,8.0
kanununun,47,235.0
ncı,6,
maddesi,107,66.0
gereğince,59,177.0
önce,19,585.0
kapalı,72,126.0
teklif,311,10.0
zarfı,3,
alınarak,15,723.0
bilahare,2,
açık,69,139.0
arttırmaya,1,
dönüştürülmek,1,
suretiyle,36,316.0
satışa,4,
çıkarılmıştır,8,
taşınmazların,11,945.0
halesi,6,
aşağıda,76,111.0
belirtilen,210,20.0
gün,69,139.0
saatlerde,2,
belediye,128,49.0
encümeninin,2,
huzurunda,15,723.0
belediye,128,49.0
encümen,16,683.0
salonunda,18,613.0
yapılacaktır,74,118.0
yüzölçümü,10,
hale,442,8.0
muhammen,39,293.0
bedel,43,261.0
geçici,137,41.0
teminat,148,34.0
adresi,86,96.0
adet,114,58.0
türü,44,253.0
ada,68,143.0
pr,3,
m²,62,164.0
tarihi,97,78.0
saati,44,253.0
tl,311,10.0
kuyucak,3,
mah,66,151.0
arsa,26,446.0
m²,62,164.0
tl,311,10.0
tl,311,10.0
haleye,113,59.0
gi,20,562.0
rebi,3,
lme,2,
şartlari,16,683.0
gerçek,71,131.0
kişiler,43,261.0
kametgâh,7,
ilmühaberi,4,
ile,490,7.0
nüfus,47,235.0
cüzdan,16,683.0
sureti,27,423.0
vekâleten,17,644.0
girecekler,2,
ise,54,197.0
noter,144,36.0
tasdikli,105,71.0
vekâletname,15,723.0
belediye,128,49.0
gelir,12,872.0
tahakkuk,4,
şefliği,12,872.0
sicil,141,38.0
servisinden,4,
borcu,46,244.0
yoktur,14,771.0
belgesi,149,33.0
şartname,115,57.0
bedeli,112,61.0
alındı,17,644.0
makbuzu,20,562.0
yatırılan,6,
geçici,137,41.0
teminat,148,34.0
makbuzu,20,562.0
veya,648,6.0
banka,33,338.0
teminat,148,34.0
mektubunu,13,810.0
vereceklerdir,30,378.0
teminat,148,34.0
mektupları,16,683.0
süresiz,15,723.0
olacaktır,13,810.0
tüzel,199,22.0
kişiler,43,261.0
şirket,14,771.0
dernek,8,
v,7,
hale,442,8.0
tarihi,97,78.0
itibari,4,
ile,490,7.0
tüzel,199,22.0
kişiliği,7,
temsile,14,771.0
haiz,6,
şahısları,2,
gösterir,54,197.0
belge,135,42.0
yetki,9,
belgesi,149,33.0
noter,144,36.0
tasdikli,105,71.0
mza,23,504.0
sirküleri,41,277.0
ticaret,152,32.0
sanayi,75,114.0
odasından,24,485.0
oda,85,100.0
kayıt,28,409.0
sicil,141,38.0
belgesi,149,33.0
belediye,128,49.0
gelir,12,872.0
tahakkuk,4,
şefliği,12,872.0
sicil,141,38.0
servisinden,4,
borcu,46,244.0
yoktur,14,771.0
belgesi,149,33.0
şartname,115,57.0
bedeli,112,61.0
alındı,17,644.0
makbuzu,20,562.0
yatırılan,6,
geçici,137,41.0
teminat,148,34.0
makbuzu,20,562.0
veya,648,6.0
banka,33,338.0
teminat,148,34.0
mektubunu,13,810.0
vereceklerdir,30,378.0
teminat,148,34.0
mektupları,16,683.0
süresiz,15,723.0
olacaktır,13,810.0
haleye,113,59.0
ait,104,73.0
türlü,12,872.0
şartname,115,57.0
mesai,25,465.0
saatleri,17,644.0
içinde,58,181.0
belediye,128,49.0
emlak,22,523.0
stimlâk,6,
müdürlüğü,186,23.0
kira,23,504.0
hale,442,8.0
bürosunda,5,
görülebileceği,9,
gibi,33,338.0
suret,3,
alınabilir,9,
haleye,113,59.0
katılabilmek,26,446.0
için,293,12.0
tl,311,10.0
kdv,25,465.0
hale,442,8.0
şartname,115,57.0
bedeli,112,61.0
yatırılması,9,
zorunludur,61,169.0
stekliler,58,181.0
ihale,247,15.0
saatinden,4,
önce,19,585.0
geçici,137,41.0
teminat,148,34.0
bedeli,112,61.0
ile,490,7.0
şartname,115,57.0
bedeli,112,61.0
yatırılması,9,
zorunludur,61,169.0
stekliler,58,181.0
posta,86,96.0
ile,490,7.0
yapacakları,3,
tekliflerini,17,644.0
en,205,21.0
geç,26,446.0
perşembe,11,
günü,72,126.0
saat,96,80.0
kadar,131,46.0
uşak,11,
belediye,128,49.0
başkanlığı,85,100.0
emlak,22,523.0
stimlak,9,
müdürlüğü,186,23.0
sarayaltı,2,
mahallesi,83,104.0
ramazan,2,
akar,2,
sk,8,
blok,31,361.0
adresinde,50,212.0
olacak,9,
şekilde,33,338.0
iadeli,27,423.0
taahhütlü,29,398.0
bir,233,17.0
mektupla,5,
gönderebilirler,6,
belirtilen,210,20.0
tarih,57,185.0
saatten,8,
sonra,50,212.0
gelen,8,
postalar,2,
dikkate,30,378.0
alınmaz,17,644.0
lan,67,146.0
olunur,47,235.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
çeşi,11,945.0
tli,12,872.0
lânlar,11,945.0
beykoz,1,
üniversitesi,44,253.0
rektörlüğünden,32,352.0
öğreti,17,644.0
üyesi,57,185.0
öğreti,17,644.0
görevli,9,
si,31,361.0
araştirma,5,
görevli,9,
si,31,361.0
alim,27,423.0
lani,44,253.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
stanbul,66,151.0
şişli,2,
meslek,46,244.0
yüksekokulu,23,504.0
müdürlüğünden,134,44.0
öğreti,17,644.0
elemani,2,
alim,27,423.0
lani,44,253.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
kadir,1,
üniversitesi,44,253.0
rektörlüğünden,32,352.0
öğreti,17,644.0
üyesi,57,185.0
alim,27,423.0
lani,44,253.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
